Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Methyl acrylate,17d135a5-2367-40d1-864b-fe817cd2284e,"air|low population density, long-term",kg,0000096-33-3,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Phenol,ce8a4102-a9fe-4823-a6c0-7cc35b6ce07e,"air|low population density, long-term",kg,0000108-95-2,0.054545
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Ethene, trichloro-",3fa03c96-b976-4f0f-8089-220968515ee1,air|unspecified,kg,0000079-01-6,0.01813
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Cyclohexane,165aaeac-93d1-4afd-adf2-e3d6c0eaf629,air|unspecified,kg,0000110-82-7,0.01613
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Cyclohexane,f9727bf8-d8e3-432c-8feb-2dc43da4c37d,air|lower stratosphere + upper troposphere,kg,0000110-82-7,0.01613
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Acrolein,1ccc25c5-f5c0-4deb-b34a-965ccbaa4caa,air|lower stratosphere + upper troposphere,kg,0000107-02-8,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Carbon dioxide, from soil or biomass stock",78eb1859-abd9-44c6-9ce3-f3b5b33d619c,air|non-urban air or from high stacks,kg,0000124-38-9,0.0054545
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Methane, difluoro-, HFC-32",151212b4-079b-43a2-96d5-a6eef59166ac,air|unspecified,kg,0000075-10-5,3.6364
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Methyl lactate,a3b906e7-7466-4500-8636-f1a4c2950eb8,air|unspecified,kg,0000547-64-8,0.0096104
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Radium-226,b912f4b4-34ac-4ec1-aba1-01b9c83683e5,air|unspecified,kBq,0013982-63-3,2.3636e-05
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Methane, tetrachloro-, R-10",6c833956-6302-47c3-8abc-7ecae92266fb,air|lower stratosphere + upper troposphere,kg,0000056-23-5,47.7488909
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Sulfuric acid,99c65c6a-6871-40ba-af79-5bd6851688e4,air|unspecified,kg,0007664-93-9,1.4182
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Ethylamine,99dfc9b6-7e98-4751-9a50-39d19cbe6d5a,air|lower stratosphere + upper troposphere,kg,0000075-04-7,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Furan,a5856dc0-2980-41cc-a93f-a1699fcf4890,"air|low population density, long-term",kg,0000110-00-9,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Epichlorohydrin,f5a032de-aaca-4fa1-a7f4-920b6c2ed7ae,air|non-urban air or from high stacks,kg,0000106-89-8,0.0078442
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Formic acid,27804c78-5eee-47f9-9a91-1f6126ccfe45,air|unspecified,kg,0000064-18-6,0.0017896
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Uranium-238,e6aafd63-a6d5-41f7-9b82-45f791c7037c,air|non-urban air or from high stacks,kBq,0007440-61-1,0.00021299
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Iodine-131,c317b216-2668-40f8-9e24-1ce183d53697,air|unspecified,kBq,0010043-66-0,4.1558e-06
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Ethane, 1,1-difluoro-, HFC-152a",9cf9bf0e-86fe-42c0-90cc-bfed96fbdc8f,air|unspecified,kg,0000075-37-6,0.75325
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Ethyne,6c95c917-d232-4c5b-9721-8b2841e6671c,air|lower stratosphere + upper troposphere,kg,0000074-86-2,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Cadmium, ion",2712fe5f-0d3c-4c8e-8bc4-26c604413849,water|unspecified,kg,0022537-48-0,1849.4
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Methyl ethyl ketone,903e0cf9-6ef2-42a1-b3a8-364dfe6d04d3,air|lower stratosphere + upper troposphere,kg,0000078-93-3,0.021013
