Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Fluazinam,c9125373-0841-4515-9eaf-1bf9a49d51f8,soil|agricultural,kg,0079622-59-6,35.1224590444
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Triadimenol,7e7dafac-5f96-495c-8a34-11fdc6e9f4e8,soil|agricultural,kg,0055219-65-3,0.18598206576
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Zinc,87a69874-34f9-4070-a525-aa301ab2634b,air|lower stratosphere + upper troposphere,kg,0007440-66-6,0.448110678936
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Methyl acrylate,39c49db2-409a-4d5d-93f5-454535398965,air|unspecified,kg,0000096-33-3,0.000355354393324
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Vanadium,4122276a-89a6-4e31-ad7d-19568cecf9ce,soil|unspecified,kg,0007440-62-2,3.28893368022
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Butanol,e756c84e-65d1-487b-aa76-91c9c8adff16,water|ground-,kg,0000071-36-3,2.1182996541e-05
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Rimsulfuron,8b4f0e68-38d5-4bee-b647-680d3a117560,soil|agricultural,kg,0122931-48-0,2.00572223293
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Sulfur dioxide,16521d00-4b6f-464f-b5dd-8da4a27b15ca,air|lower stratosphere + upper troposphere,kg,0007446-09-5,0.012817679558
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Nitrobenzene,2fdf4d27-d787-4a48-9e8e-8cbd79246c74,air|lower stratosphere + upper troposphere,kg,0000098-95-3,0.00375692180846
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Methane, chlorodifluoro-, HCFC-22",18c582fe-7336-4138-8797-2db8b7a754c7,air|unspecified,kg,0000075-45-6,31.715712
